"LOCATION","Country","SUBJECT","Subject","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LTU","Lithuania","YGMA08L1_ST","Employment males","A","Annual","2017","2017",,,"0","Units",,,659.975,,
"LTU","Lithuania","YGMA08L1_ST","Employment males","A","Annual","2018","2018",,,"0","Units",,,679.075,,
"LTU","Lithuania","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2005","2005",,,"0","Units",,,51.01084,,
"LTU","Lithuania","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2006","2006",,,"0","Units",,,50.39714,,
"LTU","Lithuania","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2007","2007",,,"0","Units",,,50.72077,,
"LTU","Lithuania","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2008","2008",,,"0","Units",,,50.46773,,
"LTU","Lithuania","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2009","2009",,,"0","Units",,,47.83475,,
"LTU","Lithuania","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2010","2010",,,"0","Units",,,47.35102,,
"LTU","Lithuania","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2011","2011",,,"0","Units",,,48.16432,,
"LTU","Lithuania","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2012","2012",,,"0","Units",,,48.40973,,
"LTU","Lithuania","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2013","2013",,,"0","Units",,,49.20423,,
"LTU","Lithuania","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2014","2014",,,"0","Units",,,49.06086,,
"LTU","Lithuania","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2015","2015",,,"0","Units",,,48.99714,,
"LTU","Lithuania","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2016","2016",,,"0","Units",,,48.69803,,
"LTU","Lithuania","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2017","2017",,,"0","Units",,,48.71383,,
"LTU","Lithuania","YGMA08PE_ST","Employment males as % of employment ","A","Annual","2018","2018",,,"0","Units",,,49.39715,,
"LTU","Lithuania","YGTT09L1_ST","Employment in agriculture","A","Annual","2008","2008",,,"0","Units",,,115.1,,
"LTU","Lithuania","YGTT09L1_ST","Employment in agriculture","A","Annual","2009","2009",,,"0","Units",,,118.35,,
"LTU","Lithuania","YGTT09L1_ST","Employment in agriculture","A","Annual","2010","2010",,,"0","Units",,,110.175,,
"LTU","Lithuania","YGTT09L1_ST","Employment in agriculture","A","Annual","2011","2011",,,"0","Units",,,106.4,,
"LTU","Lithuania","YGTT09L1_ST","Employment in agriculture","A","Annual","2012","2012",,,"0","Units",,,112.225,,
"LTU","Lithuania","YGTT09L1_ST","Employment in agriculture","A","Annual","2013","2013",,,"0","Units",,,108.9,,
"LTU","Lithuania","YGTT09L1_ST","Employment in agriculture","A","Annual","2014","2014",,,"0","Units",,,120.9,,
"LTU","Lithuania","YGTT09L1_ST","Employment in agriculture","A","Annual","2015","2015",,,"0","Units",,,121.075,,
"LTU","Lithuania","YGTT09L1_ST","Employment in agriculture","A","Annual","2016","2016",,,"0","Units",,,108.55,,
"LTU","Lithuania","YGTT09L1_ST","Employment in agriculture","A","Annual","2017","2017",,,"0","Units",,,105.45,,
"LTU","Lithuania","YGTT09L1_ST","Employment in agriculture","A","Annual","2018","2018",,,"0","Units",,,98.725,,
"LTU","Lithuania","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2008","2008",,,"0","Units",,,8.065308,,
"LTU","Lithuania","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2009","2009",,,"0","Units",,,8.983604,,
"LTU","Lithuania","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2010","2010",,,"0","Units",,,8.830602,,
"LTU","Lithuania","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2011","2011",,,"0","Units",,,8.487387,,
"LTU","Lithuania","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2012","2012",,,"0","Units",,,8.796959,,
"LTU","Lithuania","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2013","2013",,,"0","Units",,,8.423739,,
"LTU","Lithuania","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2014","2014",,,"0","Units",,,9.165861,,
"LTU","Lithuania","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2015","2015",,,"0","Units",,,9.069798,,
"LTU","Lithuania","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2016","2016",,,"0","Units",,,7.97341,,
"LTU","Lithuania","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2017","2017",,,"0","Units",,,7.783437,,
"LTU","Lithuania","YGTT09PE_ST","Employment in agriculture as % of employment","A","Annual","2018","2018",,,"0","Units",,,7.181436,,
"LTU","Lithuania","YGTT10L1_ST","Employment in industry","A","Annual","2008","2008",,,"0","Units",,,437.325,"E","Estimated value"
"LTU","Lithuania","YGTT10L1_ST","Employment in industry","A","Annual","2009","2009",,,"0","Units",,,355.775,"E","Estimated value"
"LTU","Lithuania","YGTT10L1_ST","Employment in industry","A","Annual","2010","2010",,,"0","Units",,,308.625,"E","Estimated value"
"LTU","Lithuania","YGTT10L1_ST","Employment in industry","A","Annual","2011","2011",,,"0","Units",,,310.425,"E","Estimated value"
"LTU","Lithuania","YGTT10L1_ST","Employment in industry","A","Annual","2012","2012",,,"0","Units",,,322.85,"E","Estimated value"
"LTU","Lithuania","YGTT10L1_ST","Employment in industry","A","Annual","2013","2013",,,"0","Units",,,331.85,"E","Estimated value"
"LTU","Lithuania","YGTT10L1_ST","Employment in industry","A","Annual","2014","2014",,,"0","Units",,,327.35,"E","Estimated value"
"LTU","Lithuania","YGTT10L1_ST","Employment in industry","A","Annual","2015","2015",,,"0","Units",,,337.75,"E","Estimated value"
"LTU","Lithuania","YGTT10L1_ST","Employment in industry","A","Annual","2016","2016",,,"0","Units",,,344.65,"E","Estimated value"
"LTU","Lithuania","YGTT10L1_ST","Employment in industry","A","Annual","2017","2017",,,"0","Units",,,343.05,"E","Estimated value"
"LTU","Lithuania","YGTT10L1_ST","Employment in industry","A","Annual","2018","2018",,,"0","Units",,,356.4,"E","Estimated value"
"LTU","Lithuania","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2008","2008",,,"0","Units",,,30.64431,"E","Estimated value"
"LTU","Lithuania","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2009","2009",,,"0","Units",,,27.00584,"E","Estimated value"
"LTU","Lithuania","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2010","2010",,,"0","Units",,,24.73651,"E","Estimated value"
"LTU","Lithuania","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2011","2011",,,"0","Units",,,24.76219,"E","Estimated value"
"LTU","Lithuania","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2012","2012",,,"0","Units",,,25.30718,"E","Estimated value"
"LTU","Lithuania","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2013","2013",,,"0","Units",,,25.66959,"E","Estimated value"
"LTU","Lithuania","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2014","2014",,,"0","Units",,,24.81757,"E","Estimated value"
"LTU","Lithuania","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2015","2015",,,"0","Units",,,25.30105,"E","Estimated value"
"LTU","Lithuania","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2016","2016",,,"0","Units",,,25.31585,"E","Estimated value"
"LTU","Lithuania","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2017","2017",,,"0","Units",,,25.32108,"E","Estimated value"
"LTU","Lithuania","YGTT10PE_ST","Employment in industry as % of employment","A","Annual","2018","2018",,,"0","Units",,,25.92518,"E","Estimated value"
"LTU","Lithuania","YGTT11L1_ST","Employment in services","A","Annual","2008","2008",,,"0","Units",,,874.675,"E","Estimated value"
"LTU","Lithuania","YGTT11L1_ST","Employment in services","A","Annual","2009","2009",,,"0","Units",,,843.275,"E","Estimated value"
"LTU","Lithuania","YGTT11L1_ST","Employment in services","A","Annual","2010","2010",,,"0","Units",,,828.85,"E","Estimated value"
"LTU","Lithuania","YGTT11L1_ST","Employment in services","A","Annual","2011","2011",,,"0","Units",,,836.8,"E","Estimated value"
"LTU","Lithuania","YGTT11L1_ST","Employment in services","A","Annual","2012","2012",,,"0","Units",,,840.65,"E","Estimated value"
"LTU","Lithuania","YGTT11L1_ST","Employment in services","A","Annual","2013","2013",,,"0","Units",,,852.025,"E","Estimated value"
"LTU","Lithuania","YGTT11L1_ST","Employment in services","A","Annual","2014","2014",,,"0","Units",,,870.775,"E","Estimated value"
"LTU","Lithuania","YGTT11L1_ST","Employment in services","A","Annual","2015","2015",,,"0","Units",,,876.1,"E","Estimated value"
"LTU","Lithuania","YGTT11L1_ST","Employment in services","A","Annual","2016","2016",,,"0","Units",,,908.2,"E","Estimated value"
"LTU","Lithuania","YGTT11L1_ST","Employment in services","A","Annual","2017","2017",,,"0","Units",,,906.3,"E","Estimated value"
"LTU","Lithuania","YGTT11L1_ST","Employment in services","A","Annual","2018","2018",,,"0","Units",,,919.6,"E","Estimated value"
"LTU","Lithuania","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2008","2008",,,"0","Units",,,61.29038,"E","Estimated value"
"LTU","Lithuania","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2009","2009",,,"0","Units",,,64.01055,"E","Estimated value"
"LTU","Lithuania","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2010","2010",,,"0","Units",,,66.43289,"E","Estimated value"
"LTU","Lithuania","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2011","2011",,,"0","Units",,,66.75043,"E","Estimated value"
"LTU","Lithuania","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2012","2012",,,"0","Units",,,65.89587,"E","Estimated value"
"LTU","Lithuania","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2013","2013",,,"0","Units",,,65.90668,"E","Estimated value"
"LTU","Lithuania","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2014","2014",,,"0","Units",,,66.01656,"E","Estimated value"
"LTU","Lithuania","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2015","2015",,,"0","Units",,,65.62916,"E","Estimated value"
"LTU","Lithuania","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2016","2016",,,"0","Units",,,66.71074,"E","Estimated value"
"LTU","Lithuania","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2017","2017",,,"0","Units",,,66.89548,"E","Estimated value"
"LTU","Lithuania","YGTT11PE_ST","Employment in services as % of employment","A","Annual","2018","2018",,,"0","Units",,,66.89338,"E","Estimated value"
"LTU","Lithuania","YGTT06L1_ST","Unemployment","A","Annual","2005","2005",,,"0","Units",,,130.25,,
"LTU","Lithuania","YGTT06L1_ST","Unemployment","A","Annual","2006","2006",,,"0","Units",,,87.675,,
"LTU","Lithuania","YGTT06L1_ST","Unemployment","A","Annual","2007","2007",,,"0","Units",,,64.45,,
"LTU","Lithuania","YGTT06L1_ST","Unemployment","A","Annual","2008","2008",,,"0","Units",,,88.275,,
"LTU","Lithuania","YGTT06L1_ST","Unemployment","A","Annual","2009","2009",,,"0","Units",,,210.65,,
"LTU","Lithuania","YGTT06L1_ST","Unemployment","A","Annual","2010","2010",,,"0","Units",,,270.425,,
"LTU","Lithuania","YGTT06L1_ST","Unemployment","A","Annual","2011","2011",,,"0","Units",,,228.025,,
"LTU","Lithuania","YGTT06L1_ST","Unemployment","A","Annual","2012","2012",,,"0","Units",,,196.8,,
"LTU","Lithuania","YGTT06L1_ST","Unemployment","A","Annual","2013","2013",,,"0","Units",,,172.45,,
"LTU","Lithuania","YGTT06L1_ST","Unemployment","A","Annual","2014","2014",,,"0","Units",,,158.025,,
"LTU","Lithuania","YGTT06L1_ST","Unemployment","A","Annual","2015","2015",,,"0","Units",,,133.95,,
"LTU","Lithuania","YGTT06L1_ST","Unemployment","A","Annual","2016","2016",,,"0","Units",,,116.15,,
"LTU","Lithuania","YGTT06L1_ST","Unemployment","A","Annual","2017","2017",,,"0","Units",,,103.125,,
"LTU","Lithuania","YGTT06L1_ST","Unemployment","A","Annual","2018","2018",,,"0","Units",,,90.05,,
"LTU","Lithuania","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2005","2005",,,"0","Units",,,8.32191,,
"LTU","Lithuania","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2006","2006",,,"0","Units",,,5.778923,,
"LTU","Lithuania","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2007","2007",,,"0","Units",,,4.254303,,
"LTU","Lithuania","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2008","2008",,,"0","Units",,,5.812195,,
"LTU","Lithuania","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2009","2009",,,"0","Units",,,13.78231,,
"LTU","Lithuania","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2010","2010",,,"0","Units",,,17.81879,,
"LTU","Lithuania","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2011","2011",,,"0","Units",,,15.38251,,
"LTU","Lithuania","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2012","2012",,,"0","Units",,,13.36761,,
"LTU","Lithuania","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2013","2013",,,"0","Units",,,11.77156,,
"LTU","Lithuania","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2014","2014",,,"0","Units",,,10.69969,,
"LTU","Lithuania","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2015","2015",,,"0","Units",,,9.119895,,
"LTU","Lithuania","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2016","2016",,,"0","Units",,,7.860914,,
"LTU","Lithuania","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2017","2017",,,"0","Units",,,7.07182,,
"LTU","Lithuania","YGTT06PC_ST","Rate of Unemployment as % of Labour Force","A","Annual","2018","2018",,,"0","Units",,,6.152077,,
"CRI","Costa Rica","YGTT08L1_ST","Employment","A","Annual","2010","2010",,,"0","Units",,,1883.874,,
"CRI","Costa Rica","YGTT08L1_ST","Employment","A","Annual","2011","2011",,,"0","Units",,,1830.463,,
"CRI","Costa Rica","YGTT08L1_ST","Employment","A","Annual","2012","2012",,,"0","Units",,,1988.856,,
"CRI","Costa Rica","YGTT08L1_ST","Employment","A","Annual","2013","2013",,,"0","Units",,,2026.027,,
"CRI","Costa Rica","YGTT08L1_ST","Employment","A","Annual","2014","2014",,,"0","Units",,,2064.406,,
"CRI","Costa Rica","YGTT08L1_ST","Employment","A","Annual","2015","2015",,,"0","Units",,,2057.302,,
"CRI","Costa Rica","YGTT08L1_ST","Employment","A","Annual","2016","2016",,,"0","Units",,,1995.748,,
"CRI","Costa Rica","YGTT08L1_ST","Employment","A","Annual","2017","2017",,,"0","Units",,,2051.237,,
"CRI","Costa Rica","YGTT08L1_ST","Employment","A","Annual","2018","2018",,,"0","Units",,,2117.052,,
"CRI","Costa Rica","YGFE08L1_ST","Employment females","A","Annual","2010","2010",,,"0","Units",,,691.009,,
"CRI","Costa Rica","YGFE08L1_ST","Employment females","A","Annual","2011","2011",,,"0","Units",,,661.4548,,
"CRI","Costa Rica","YGFE08L1_ST","Employment females","A","Annual","2012","2012",,,"0","Units",,,761.724,,
"CRI","Costa Rica","YGFE08L1_ST","Employment females","A","Annual","2013","2013",,,"0","Units",,,782.2545,,
"CRI","Costa Rica","YGFE08L1_ST","Employment females","A","Annual","2014","2014",,,"0","Units",,,784.7623,,
"CRI","Costa Rica","YGFE08L1_ST","Employment females","A","Annual","2015","2015",,,"0","Units",,,780.9775,,
"CRI","Costa Rica","YGFE08L1_ST","Employment females","A","Annual","2016","2016",,,"0","Units",,,732.1675,,
"CRI","Costa Rica","YGFE08L1_ST","Employment females","A","Annual","2017","2017",,,"0","Units",,,751.6583,,
"CRI","Costa Rica","YGFE08L1_ST","Employment females","A","Annual","2018","2018",,,"0","Units",,,788.4562,,
"CRI","Costa Rica","YGMA08L1_ST","Employment males","A","Annual","2010","2010",,,"0","Units",,,1192.865,,
"CRI","Costa Rica","YGMA08L1_ST","Employment males","A","Annual","2011","2011",,,"0","Units",,,1169.008,,
"CRI","Costa Rica","YGMA08L1_ST","Employment males","A","Annual","2012","2012",,,"0","Units",,,1227.132,,
"CRI","Costa Rica","YGMA08L1_ST","Employment males","A","Annual","2013","2013",,,"0","Units",,,1243.773,,
"CRI","Costa Rica","YGMA08L1_ST","Employment males","A","Annual","2014","2014",,,"0","Units",,,1279.643,,
"CRI","Costa Rica","YGMA08L1_ST","Employment males","A","Annual","2015","2015",,,"0","Units",,,1276.324,,
"CRI","Costa Rica","YGMA08L1_ST","Employment males","A","Annual","2016","2016",,,"0","Units",,,1263.58,,
"CRI","Costa Rica","YGMA08L1_ST","Employment males","A","Annual","2017","2017",,,"0","Units",,,1299.578,,
"CRI","Costa Rica","YGMA08L1_ST","Employment males","A","Annual","2018","2018",,,"0","Units",,,1328.596,,
"CRI","Costa Rica","YGTT09L1_ST","Employment in agriculture","A","Annual","2010","2010",,,"0","Units",,,203.707,,
"CRI","Costa Rica","YGTT09L1_ST","Employment in agriculture","A","Annual","2011","2011",,,"0","Units",,,198.573,,
"CRI","Costa Rica","YGTT09L1_ST","Employment in agriculture","A","Annual","2012","2012",,,"0","Units",,,203.816,,
"CRI","Costa Rica","YGTT09L1_ST","Employment in agriculture","A","Annual","2013","2013",,,"0","Units",,,200.067,,
"CRI","Costa Rica","YGTT09L1_ST","Employment in agriculture","A","Annual","2014","2014",,,"0","Units",,,229.9023,,
"CRI","Costa Rica","YGTT09L1_ST","Employment in agriculture","A","Annual","2015","2015",,,"0","Units",,,252.8005,,
"CRI","Costa Rica","YGTT09L1_ST","Employment in agriculture","A","Annual","2016","2016",,,"0","Units",,,243.1967,,
"CRI","Costa Rica","YGTT09L1_ST","Employment in agriculture","A","Annual","2017","2017",,,"0","Units",,,256.4225,,
"CRI","Costa Rica","YGTT09L1_ST","Employment in agriculture","A","Annual","2018","2018",,,"0","Units",,,260.9228,,
"CRI","Costa Rica","YGTT10L1_ST","Employment in industry","A","Annual","2010","2010",,,"0","Units",,,356.5185,,
"CRI","Costa Rica","YGTT10L1_ST","Employment in industry","A","Annual","2011","2011",,,"0","Units",,,350.4757,,
"CRI","Costa Rica","YGTT10L1_ST","Employment in industry","A","Annual","2012","2012",,,"0","Units",,,360.3515,,
"CRI","Costa Rica","YGTT10L1_ST","Employment in industry","A","Annual","2013","2013",,,"0","Units",,,333.2765,,
"CRI","Costa Rica","YGTT10L1_ST","Employment in industry","A","Annual","2014","2014",,,"0","Units",,,364.107,,
"CRI","Costa Rica","YGTT10L1_ST","Employment in industry","A","Annual","2015","2015",,,"0","Units",,,393.4063,,
