"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,0.606177234677184,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,-0.038149737720549,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,-0.425934690014193,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,0,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,0.152802979658108,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,0.737901293723073,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,1.4869531849578,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,1.06027318750598,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,1.00488084984211,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,0.0762849241918694,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,1.70195522236856,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,1.75982401759825,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,1.74947515745277,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,1.93806193806195,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,1.69288986257719,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,1.50009934432745,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,1.91863385233551,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,1.96623634558094,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,1.75682382133993,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,1.89634630659252,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,1.5376984126984,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,1.3558986539984,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,1.13557127203906,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,1.02191215485899,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,1.10041265474554,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,1.06820854566836,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,1.33176654915786,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,1.44856611529802,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,1.45870293711809,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,1.61667315932995,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2018-09","Sep-2018","PC","Percentage","0","Units",,,2.00936402653143,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2018-10","Oct-2018","PC","Percentage","0","Units",,,2.00721036733898,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2018-11","Nov-2018","PC","Percentage","0","Units",,,2.25696140693699,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2018-12","Dec-2018","PC","Percentage","0","Units",,,1.86505224099208,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2019-01","Jan-2019","PC","Percentage","0","Units",,,1.8418201516793,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2019-02","Feb-2019","PC","Percentage","0","Units",,,2.10096294134812,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2019-03","Mar-2019","PC","Percentage","0","Units",,,2.17687074829932,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2019-04","Apr-2019","PC","Percentage","0","Units",,,2.13322990400466,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2019-05","May-2019","PC","Percentage","0","Units",,,2.06803247004251,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2019-06","Jun-2019","PC","Percentage","0","Units",,,1.83309213699951,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2019-07","Jul-2019","PC","Percentage","0","Units",,,1.83602098309694,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2019-08","Aug-2019","PC","Percentage","0","Units",,,1.64845696760589,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2019-09","Sep-2019","PC","Percentage","0","Units",,,1.26219162363742,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2019-10","Oct-2019","PC","Percentage","0","Units",,,1.14624128379024,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2019-11","Nov-2019","PC","Percentage","0","Units",,,1.21345308618385,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2019-12","Dec-2019","PC","Percentage","0","Units",,,1.68711656441718,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,1.93423597678917,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,1.67666952462609,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.856001521780473,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,0.617108136333445,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,4.71828144960667,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,4.86423162210793,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,5.35256222792262,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,5.81716987141886,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,6.1640144817714,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,6.31365589860477,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,6.43816426336499,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,6.66348800053527,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,6.34784705305251,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,6.37153222540839,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,6.63452313596228,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,6.77304819817974,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,5.54583540666784,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,5.33921703187089,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,5.03541205675449,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,4.55078341597877,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,4.50626928170926,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,4.64685779381056,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,4.81140551361065,,
