# CSV-File created with merge-csv.com
# -----------------------------------------------------------

﻿ref_area.label,indicator.label,source.label,time,cbc_value
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15+",2015,1.9954
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-64",2015,2.0611
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",2015,7.3746
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 25+",2015,1.1246
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15+",2016,2.0834
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-64",2016,2.1491
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",2016,7.4274
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 25+",2016,1.2282
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15+",2016,2.2284
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-64",2016,2.2921
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",2016,7.3869
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 25+",2016,1.3556
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15+",2016,1.9291
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-64",2016,1.9963
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",2016,7.4752
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 25+",2016,1.0947
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15+",2017,2.0535
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-64",2017,2.1136
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",2017,7.5414
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 25+",2017,1.1725
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15+",2017,2.2113
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-64",2017,2.2725
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",2017,7.4626
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 25+",2017,1.3198
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15+",2017,1.8834
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-64",2017,1.9416
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",2017,7.6355
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 25+",2017,1.0164
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15+",2018,1.9956
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-64",2018,2.0606
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",2018,6.9202
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 25+",2018,1.277
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15+",2018,1.8699
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-64",2018,1.9277
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",2018,6.0487
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 25+",2018,1.2524
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15+",2018,2.1326
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-64",2018,2.2059
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",2018,7.8923
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 25+",2018,1.3036
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15+",2019,2.04
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-64",2019,2.0831
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",2019,6.8526
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 25+",2019,1.3759
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15+",2019,2.0642
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-64",2019,2.1115
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",2019,6.8221
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 25+",2019,1.3756
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15+",2019,2.012
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-64",2019,2.0504
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",2019,6.8912
Viet Nam,SDG indicator 8.5.2 - Unemployment rate (%),VNM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 25+",2019,1.3762
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - HIES - Household Income and Expenditure Survey,Sex: Total,"Age (Youth, adults): 15+",2010,1.8476
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - HIES - Household Income and Expenditure Survey,Sex: Total,"Age (Youth, adults): 15-64",2010,1.9227
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - HIES - Household Income and Expenditure Survey,Sex: Total,"Age (Youth, adults): 15-24",2010,4.8175
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - HIES - Household Income and Expenditure Survey,Sex: Total,"Age (Youth, adults): 25+",2010,1.1249
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - HIES - Household Income and Expenditure Survey,Sex: Male,"Age (Youth, adults): 15+",2010,2.075
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - HIES - Household Income and Expenditure Survey,Sex: Male,"Age (Youth, adults): 15-64",2010,2.1918
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - HIES - Household Income and Expenditure Survey,Sex: Male,"Age (Youth, adults): 15-24",2010,4.811
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - HIES - Household Income and Expenditure Survey,Sex: Male,"Age (Youth, adults): 25+",2010,1.4708
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - HIES - Household Income and Expenditure Survey,Sex: Female,"Age (Youth, adults): 15+",2010,1.573
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - HIES - Household Income and Expenditure Survey,Sex: Female,"Age (Youth, adults): 15-24",2010,4.8241
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - HIES - Household Income and Expenditure Survey,Sex: Female,"Age (Youth, adults): 25+",2010,0.6899
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - PC - National Population and Housing Census,Sex: Total,"Age (Youth, adults): 15+",2009,4.5647
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - PC - National Population and Housing Census,Sex: Total,"Age (Youth, adults): 15-64",2009,4.7829
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - PC - National Population and Housing Census,Sex: Total,"Age (Youth, adults): 15-24",2009,8.8919
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - PC - National Population and Housing Census,Sex: Total,"Age (Youth, adults): 25+",2009,3.1216
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - PC - National Population and Housing Census,Sex: Male,"Age (Youth, adults): 15+",2009,4.1128
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - PC - National Population and Housing Census,Sex: Male,"Age (Youth, adults): 15-64",2009,4.3294
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - PC - National Population and Housing Census,Sex: Male,"Age (Youth, adults): 15-24",2009,8.6281
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - PC - National Population and Housing Census,Sex: Male,"Age (Youth, adults): 25+",2009,2.6829
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - PC - National Population and Housing Census,Sex: Female,"Age (Youth, adults): 15+",2009,5.1521
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - PC - National Population and Housing Census,Sex: Female,"Age (Youth, adults): 15-64",2009,5.3662
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - PC - National Population and Housing Census,Sex: Female,"Age (Youth, adults): 15-24",2009,9.206
Vanuatu,SDG indicator 8.5.2 - Unemployment rate (%),VUT - PC - National Population and Housing Census,Sex: Female,"Age (Youth, adults): 25+",2009,3.709
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15+",2012,8.752
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-64",2012,8.9919
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",2012,19.0989
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 25+",2012,6.4444
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15+",2012,7.8435
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-64",2012,8.0672
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",2012,15.5591
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 25+",2012,6.0779
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15+",2012,10.2645
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-64",2012,10.5317
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",2012,25.3368
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 25+",2012,7.047
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15+",2014,8.72
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-64",2014,8.96
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",2014,19.1
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 25+",2014,6.41
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15+",2014,7.8
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-64",2014,8.02
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",2014,15.56
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 25+",2014,6.02
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15+",2014,10.27
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-64",2014,10.54
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",2014,25.34
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 25+",2014,7.05
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15+",2017,14.4719
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-64",2017,14.8768
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 15-24",2017,31.9203
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Total,"Age (Youth, adults): 25+",2017,10.0376
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15+",2017,10.6097
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-64",2017,10.936
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 15-24",2017,24.5618
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Male,"Age (Youth, adults): 25+",2017,7.2726
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15+",2017,21.3438
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-64",2017,21.8364
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 15-24",2017,43.4206
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - LFS - Labour force survey,Sex: Female,"Age (Youth, adults): 25+",2017,15.126
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Total,"Age (Youth, adults): 15+",2001,4.96
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Total,"Age (Youth, adults): 15-64",2001,5.09
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Total,"Age (Youth, adults): 15-24",2001,12.24
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Total,"Age (Youth, adults): 25+",2001,2.73
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Male,"Age (Youth, adults): 15+",2001,4.42
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Male,"Age (Youth, adults): 15-64",2001,4.55
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Male,"Age (Youth, adults): 15-24",2001,10.63
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Male,"Age (Youth, adults): 25+",2001,2.61
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Female,"Age (Youth, adults): 15+",2001,6.18
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Female,"Age (Youth, adults): 15-64",2001,6.3
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Female,"Age (Youth, adults): 15-24",2001,15.46
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Female,"Age (Youth, adults): 25+",2001,3
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Total,"Age (Youth, adults): 15+",2006,1.29
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Male,"Age (Youth, adults): 15+",2006,1.13
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Female,"Age (Youth, adults): 15+",2006,1.63
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Total,"Age (Youth, adults): 15+",2011,5.68
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Total,"Age (Youth, adults): 15-24",2011,16.14
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Total,"Age (Youth, adults): 25+",2011,2.97
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Male,"Age (Youth, adults): 15+",2011,5.24
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Male,"Age (Youth, adults): 15-24",2011,13.81
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Male,"Age (Youth, adults): 25+",2011,3.04
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Female,"Age (Youth, adults): 15+",2011,6.82
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Female,"Age (Youth, adults): 15-24",2011,22.2
Samoa,SDG indicator 8.5.2 - Unemployment rate (%),WSM - PC - Population Census,Sex: Female,"Age (Youth, adults): 25+",2011,2.79
World,SDG indicator 8.5.2 - Unemployment rate (%),X01 - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15+",2000,5.762
World,SDG indicator 8.5.2 - Unemployment rate (%),X01 - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 15-24",2000,12.529
World,SDG indicator 8.5.2 - Unemployment rate (%),X01 - ILO - ILO modelled estimates,Sex: Total,"Age (Youth, adults): 25+",2000,4.023
World,SDG indicator 8.5.2 - Unemployment rate (%),X01 - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15+",2000,5.655
World,SDG indicator 8.5.2 - Unemployment rate (%),X01 - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 15-24",2000,12.899
World,SDG indicator 8.5.2 - Unemployment rate (%),X01 - ILO - ILO modelled estimates,Sex: Male,"Age (Youth, adults): 25+",2000,3.817
World,SDG indicator 8.5.2 - Unemployment rate (%),X01 - ILO - ILO modelled estimates,Sex: Female,"Age (Youth, adults): 15+",2000,5.925
